species,tree_id,endemic_class,Disturbance,Elevation,Locality.Code,Disturbance_old_coding
Strumigenys.vakata,Strumigenys.vakata.EGP0062B03.Fiji,endemic,1,180,Rokosalase 180,4
Syllophopsis.sechellensis,Syllophopsis.sechellensis.EGP0033H10.Fiji,Exotic,1,700,Abaca 700,4
Syllophopsis.sechellensis,Syllophopsis.sechellensis.EGP0033H10.Fiji,Exotic,1,186,Colo-i-Suva 186 d,4
Syllophopsis.sechellensis,Syllophopsis.sechellensis.EGP0033H10.Fiji,Exotic,0,300,Galoa 300,5
Syllophopsis.sechellensis,Syllophopsis.sechellensis.EGP0033H10.Fiji,Exotic,2,480,Kuitarua 480,3
Syllophopsis.sechellensis,Syllophopsis.sechellensis.EGP0033H10.Fiji,Exotic,1,60,Moanakaka 60,4
Syllophopsis.sechellensis,Syllophopsis.sechellensis.EGP0033H10.Fiji,Exotic,1,391,Mt. Delaikoro 391,4
Syllophopsis.sechellensis,Syllophopsis.sechellensis.EGP0033H10.Fiji,Exotic,1,300,Mt. Kasi Gold Mine 300,4
Syllophopsis.sechellensis,Syllophopsis.sechellensis.EGP0033H10.Fiji,Exotic,1,300,Naboutini 300,4
Syllophopsis.sechellensis,Syllophopsis.sechellensis.EGP0033H10.Fiji,Exotic,0,300,Nabukavesi 300,5
Syllophopsis.sechellensis,Syllophopsis.sechellensis.EGP0033H10.Fiji,Exotic,1,300,Nakasa 300,4
Syllophopsis.sechellensis,Syllophopsis.sechellensis.EGP0033H10.Fiji,Exotic,1,300,Nasoqoloa 300,4
Syllophopsis.sechellensis,Syllophopsis.sechellensis.EGP0033H10.Fiji,Exotic,1,300,Navukailagi 300,4
Syllophopsis.sechellensis,Syllophopsis.sechellensis.EGP0033H10.Fiji,Exotic,0,356,Navukailagi 356,5
Syllophopsis.sechellensis,Syllophopsis.sechellensis.EGP0033H10.Fiji,Exotic,0,415,Navukailagi 415,5
Syllophopsis.sechellensis,Syllophopsis.sechellensis.EGP0033H10.Fiji,Exotic,0,400,Vusasivo Village 400 a,5
Tapinoma.fj01,Tapinoma.fj01.EGP0103B08.Fiji,endemic,1,60,Moanakaka 60,4
Tapinoma.fj01,Tapinoma.fj01.EGP0103B08.Fiji,endemic,2,800,Monasavu 800 a,3
Tapinoma.fj01,Tapinoma.fj01.EGP0103B08.Fiji,endemic,0,496,Navukailagi 496,5
Tapinoma.fj01,Tapinoma.fj01.EGP0103B08.Fiji,endemic,0,564,Navukailagi 564,5
Tapinoma.fj02,Tapinoma.fj02.EGP0069G12.Fiji,endemic,1,325,Colo-i-Suva 325,4
Tapinoma.fj02,Tapinoma.fj02.EGP0069G12.Fiji,endemic,0,304,Lami 304,5
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,0,1187,"FIJI Taveuni: Devo Peak, 5.6  km SE Tavuki Village",5
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,1,60,"FIJI Kadavu: Kadavu Prov. Moanakaka Bird Sanctuary, 250m SW Soladamu Village",4
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,0,75,"FIJI Moala: Lau Prov. Naroi coastal forest, 4.13 km E of Naroi village (also malaise site)",5
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,1,40,"FIJI Viti Levu: Ocean Pacific Resort, 2  km SE Nabukavesi Village",4
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,1,800,"FIJI Viti Levu: Mt. Evans Range, Koroyanitu Eco Park, 0.5  km N Abaca Village",4
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,1,800,"FIJI Viti Levu: Mt. Evans Range, Koroyanitu Eco Park, Kokabula Trail, 1  km E Abaca Village",4
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,1,800,"FIJI Viti Levu: Mt. Evans Range, Koroyanitu Eco Park, Savuione Trail, 1  km E Abaca Village",4
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,1,700,"FIJI Viti Levu: Mt. Tomaniivi, 0.75  km E Navai Village",4
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,1,700,"FIJI Viti Levu: Mt. Tomaniivi, 1.8  km E Navai Village",4
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,1,53,"FIJI Vanua Levu: Wainibeqa, 4  km NW Kilaka Village",4
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,1,500,"FIJI Koro I.: Mt. Kuitarua summit, 3.8  km NW Nasau Village",4
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,1,505,"FIJI Koro I.: Mt. Kuitarua summit, 3.8  km NW Nasau Village",4
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,0,10,FIJI Macuata I: Vunitogoloa,5
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,0,36,FIJI Macuata I: Vunitogoloa,5
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,2,190,"FIJI Vanua Levu: Natewa Peninsula, Mt. Navatadoi, near creek, 1.8  km SE Vusasivo Village",3
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,0,1,FIJI Viti Levu: Ocean Pacific,5
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,1,912,"FIJI Viti Levu: Naitasiri Prov. Mt. Naqarababuluti, 1.1  km NE Emperor Gold Mine Rest House",4
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,2,30,"FIJI Viti Levu: Navosa Prov. Sigatoka Sand Dunes, 0.5  km. SW visitor center",3
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,4,10,FIJI Viti Levu: Tailevu Prov. Koronivia Research Station,1
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,0,750,"FIJI Viti Levu: Ba Prov. Koroyanitu National Heritage Park, Savione Falls, 2 km ESE Abaca Village",5
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,0,641,"FIJI Vanua Levu: Cakaudrove Prov. Mt. Vatudiri, 3 km NW Waisali Village",5
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,0,387,"FIJI Gau I.: Mt. Delaco, 3.3  km SE Navukailagi Village",5
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,0,496,"FIJI Gau I.: Lomaiviti Prov. Mt. Delaco, 3.8  km SE Navukailagi Village",5
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,0,564,"FIJI Gau I.: Lomaiviti Prov. Mt. Delaco, 4.0  km SE Navukailagi Village",5
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,0,375,"FIJI Moala: Lau Prov. Mt. Korolevu, 5.3  km SW of Naroi village",5
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,1,140,FIJI Taveuni: Soqulu Estate,4
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,1,100,FIJI Lakeba: 3.2  km NE Tubou Village,4
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,1,100,FIJI Lakeba: 3.2  km NE Tubou Village,4
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,1,100,FIJI Kadavu: 1.3  km E Kadavu Air Strip nr. Namalata Village,4
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,1,150,FIJI Vanua Levu: 0.6  km S Rokosalase Village,4
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,1,94,FIJI Vanua Levu: 0.3  km S Rokosalase Village,4
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,1,630,"FIJI Vanua Levu: Vatudiri, 4  km SE Lomaloma Village",4
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,1,391,"FIJI Vanua Levu: Cakaudrove Prov. Mt. Delaikoro, Delaikoro Rd., 2.75 km ENE Dogoru Village",4
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,2,300,FIJI Vanua Levu: Cakaudrove Prov. Dogotuki near Lagi Village,3
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,2,118,"FIJI Yasawa Is.: Taucake, 700m NW Tamusua Village",3
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,2,144,"FIJI Yasawa Is.: Yasawa i Lau Cave, 1 km SE Nabukeru Village",3
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,2,120,"FIJI Yasawa Is.: Yasawa i Lau Cave, 1  km SE Nabukeru Village",3
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,2,55,"FIJI Viti Levu: Sigatoka Sand Dunes, 1.1  km SSW Volivoli Village",3
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,2,25,"FIJI Viti Levu: Sigatoka Sand Dunes, 0.8  km SSW Volivoli Village",3
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,0,704,Abaca 7,5
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,548,Abaca 8,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,2,685,Bukuya rd 2,3
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,2,640,Bukuya rd 3,3
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,2,665,Bukuya rd 4,3
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,2,511,Bukuya rd 5,3
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,615,Bukuya rd 8,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,1,188,Colo-i-suva Forest Park (Upper Pools),4
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,15,Denerau Rd,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,170,Galoa 1,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,24,Galoa 7,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,260,Galoa 9,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,25,Garden of the Sleeping Giant 1,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,736,"House, Navai Village",2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,21,"Karvika St,  Tavua",2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,100,Kings Rd to Rakiraki 2,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,15,Kings Rd to Rakiraki 3,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,200,Kings Rd to Rakiraki 5,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,60,Kings Rd to Rakiraki 7,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,45,Kings Rd to Rakiraki 8,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,4,1,"Kings Wharf, Suva",1
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,22,"Kings rd 5, Tavua",2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,15,"Kings rd junction, Tavua to Navai",2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,0,"Kings rd, Tavua",2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,932,"Koro""o Ridge Track 1",2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,857,"Koro""o Ridge Track 3",2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,500,"Koro""o Ridge Track 4",2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,20,Koronivia Farm,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,4,20,Koronivia Station,1
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,1,Korotogo Beach,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,17,Kula EcoPark,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,4,1,Lami Cement Works,1
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,4,10,Lami Fishing Wharf,1
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,4,1,"Laucala Beach, Lower USP Campus, Suva",1
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,4,1,Lautoka Park,1
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,837,"Lewa Rd, Nadarivatu",2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,100,Lololo Forest HQ Picnic ground,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,4,1,"Marine Drive, Lautoka",1
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,2,160,Mt Korobaba 2,3
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,850,Nadarivatu Forest HQ,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,2,787,Nadarivatu Rd to Tavua 1,3
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,2,787,Nadarivatu Rd to Tavua 2,3
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,687,Nadarivatu Rd to Tavua 4,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,739,Nadarivatu Rd to Tavua 5,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,2,275,Namosi Highland Road 3,3
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,2,80,Namosi Highland Road 6,3
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,2,47,Namosi Highland Road 7,3
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,44,Namosi Highland Road 8,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,36,"Naria road 2, Rakiraki",2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,5,Natadola beach,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,5,Natadola beach NW,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,0,Naviti Hotel,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,4,50,"New Cemetary, Suva",1
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,4,1,Newtown Hostels,1
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,740,North of Navai Village 1,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,0,Pacific Harbour,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,235,Raintree Lodge,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,15,Rakiraki Hotel,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,60,Ran Lakhan park,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,23,"Rarawai Mill, Ba township 3",2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,45,Rewa Delta 8 - Saweni,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,20,Rewa Delta 9 - Saweni rd,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,4,0,"SPC compound, Suva",1
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,50,Sigatoka Sand Dunes 2,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,5,Sigatoka Sand Dunes 3,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,65,Sigatoka Valley 1 - Naliko Rd,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,144,Sigatoka Valley 3 - Naliko Rd,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,162,Sigatoka Valley 4 - Naliko Rd,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,4,25,USP Campus,1
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,0,Vatia Point,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,0,Vatia Point Wharf,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,22,"Vatukonia Rd2,  Vatukonia Mine",2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,31,"Vatukonia Town,  Vatukonia Mine",2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,2,484,Vaturu Dam 1,3
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,2,374,Vaturu Dam 2,3
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,484,Vaturu Dam 3,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,484,Vaturu Dam 4,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,33,"Volivoli road 1, Ellington Wharf",2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,21,"Volivoli road 2, Ellington Wharf",2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,0,Vuda Point Junction,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,4,0,Vuda Point Marina,1
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,4,15,Vuda Point Oil Terminals,1
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,0,Warrick Hotel,2
Tapinoma.melanocephalum,Tapinoma.melanocephalum.EGP0069D02.Fiji,Exotic,3,0,Yadra Cattle Ranch,2
Tapinoma.minutum,Tapinoma.minutum.EGP0069G08.Fiji,widespread pacific native,1,217,"FIJI Taveuni: Mt. Koronibuabua, 3.2  km NW Lavena Village",4
Tapinoma.minutum,Tapinoma.minutum.EGP0069G08.Fiji,widespread pacific native,1,800,"FIJI Viti Levu: Mt. Evans Range, Koroyanitu Eco Park, Kokabula Trail, 1  km E Abaca Village",4
Tapinoma.minutum,Tapinoma.minutum.EGP0069G08.Fiji,widespread pacific native,1,800,"FIJI Viti Levu: Mt. Evans Range, Koroyanitu Eco Park, Savuione Trail, 1  km E Abaca Village",4
Tapinoma.minutum,Tapinoma.minutum.EGP0069G08.Fiji,widespread pacific native,1,700,"FIJI Viti Levu: Mt. Tomaniivi, 2  km E Navai Village",4
Tapinoma.minutum,Tapinoma.minutum.EGP0069G08.Fiji,widespread pacific native,1,146,"FIJI Vanua Levu: Batiqere Range, 6  km NW Kilaka Village",4
Tapinoma.minutum,Tapinoma.minutum.EGP0069G08.Fiji,widespread pacific native,2,800,FIJI Viti Levu: Naitasiri Prov. 1.5  km NE Monasavu Dam,3
Tapinoma.minutum,Tapinoma.minutum.EGP0069G08.Fiji,widespread pacific native,0,1064,"FIJI Taveuni: Mt. Devo, 5.3  km SE Tavuki Village",5
Tapinoma.minutum,Tapinoma.minutum.EGP0069G08.Fiji,widespread pacific native,1,100,FIJI Lakeba: 3.2  km NE Tubou Village,4
Tapinoma.minutum,Tapinoma.minutum.EGP0069G08.Fiji,widespread pacific native,1,1020,"FIJI Viti Levu: Veilaselase Track, 3.2  km E Navai Village",4
Tapinoma.minutum,Tapinoma.minutum.EGP0069G08.Fiji,widespread pacific native,0,300,"FIJI Viti Levu: Waivudawa, 3.8  km N Veisari Settlement",5
Tapinoma.minutum,Tapinoma.minutum.EGP0069G08.Fiji,widespread pacific native,0,1150,Abaca Park - top,5
Tapinoma.minutum,Tapinoma.minutum.EGP0069G08.Fiji,widespread pacific native,4,25,USP Campus,1
Technomyrmex.vitiensis,Technomyrmex.vitiensis.EGP0101G03.Fiji,widespread pacific native,0,1187,"FIJI Taveuni: Devo Peak, 5.6  km SE Tavuki Village",5
Technomyrmex.vitiensis,Technomyrmex.vitiensis.EGP0101G03.Fiji,widespread pacific native,0,800,"FIJI Kadavu: Mt. Washington summit, 1.6  km SW Lomaji",5
Technomyrmex.vitiensis,Technomyrmex.vitiensis.EGP0101G03.Fiji,widespread pacific native,1,60,"FIJI Kadavu: Kadavu Prov. Moanakaka Bird Sanctuary, 250m SW Soladamu Village",4
Technomyrmex.vitiensis,Technomyrmex.vitiensis.EGP0101G03.Fiji,widespread pacific native,1,60,"FIJI Kadavu: Kadavu Prov. Moanakaka Bird Sanctuary, 250m SW Soladamu Village",4
Technomyrmex.vitiensis,Technomyrmex.vitiensis.EGP0101G03.Fiji,widespread pacific native,0,80,"FIJI Moala I.: Mt. Natuvu, 2.4  km ENE Maloku Village",5
Technomyrmex.vitiensis,Technomyrmex.vitiensis.EGP0101G03.Fiji,widespread pacific native,0,120,"FIJI Moala I.: Mt. Natuvu, 2.4  km ENE Maloku Village",5
Technomyrmex.vitiensis,Technomyrmex.vitiensis.EGP0101G03.Fiji,widespread pacific native,1,40,"FIJI Viti Levu: Ocean Pacific Resort, 2  km SE Nabukavesi Village",4
Technomyrmex.vitiensis,Technomyrmex.vitiensis.EGP0101G03.Fiji,widespread pacific native,1,300,FIJI Taveuni: Cakaudrove Prov. Koronibuabua 3.0  km NW Lavena Village,4
Technomyrmex.vitiensis,Technomyrmex.vitiensis.EGP0101G03.Fiji,widespread pacific native,1,235,"FIJI Taveuni: Mt. Koronibuabua, 3.2  km NW Lavena Village",4
Technomyrmex.vitiensis,Technomyrmex.vitiensis.EGP0101G03.Fiji,widespread pacific native,1,234,"FIJI Taveuni: Mt. Koronibuabua, 3.2  km NW Lavena Village",4
Technomyrmex.vitiensis,Technomyrmex.vitiensis.EGP0101G03.Fiji,widespread pacific native,1,217,"FIJI Taveuni: Mt. Koronibuabua, 3.2  km NW Lavena Village",4
Technomyrmex.vitiensis,Technomyrmex.vitiensis.EGP0101G03.Fiji,widespread pacific native,1,219,"FIJI Taveuni: Mt. Koronibuabua, 3.2  km NW Lavena Village",4
Technomyrmex.vitiensis,Technomyrmex.vitiensis.EGP0101G03.Fiji,widespread pacific native,1,229,"FIJI Taveuni: Mt. Koronibuabua, 3.2  km NW Lavena Village",4
Technomyrmex.vitiensis,Technomyrmex.vitiensis.EGP0101G03.Fiji,widespread pacific native,1,800,"FIJI Viti Levu: Mt. Evans Range, Koroyanitu Eco Park, 0.5  km N Abaca Village",4
Technomyrmex.vitiensis,Technomyrmex.vitiensis.EGP0101G03.Fiji,widespread pacific native,1,800,"FIJI Viti Levu: Mt. Evans Range, Koroyanitu Eco Park, Kokabula Trail, 1  km E Abaca Village",4
Technomyrmex.vitiensis,Technomyrmex.vitiensis.EGP0101G03.Fiji,widespread pacific native,1,800,"FIJI Viti Levu: Mt. Evans Range, Koroyanitu Eco Park, Savuione Trail, 1  km E Abaca Village",4
Technomyrmex.vitiensis,Technomyrmex.vitiensis.EGP0101G03.Fiji,widespread pacific native,1,700,"FIJI Viti Levu: Mt. Tomaniivi, 1.8  km E Navai Village",4
Technomyrmex.vitiensis,Technomyrmex.vitiensis.EGP0101G03.Fiji,widespread pacific native,1,146,"FIJI Vanua Levu: Batiqere Range, 6  km NW Kilaka Village",4
Technomyrmex.vitiensis,Technomyrmex.vitiensis.EGP0101G03.Fiji,widespread pacific native,1,87,"FIJI Vanua Levu: Wainibeqa, 4  km NW Kilaka Village",4
Technomyrmex.vitiensis,Technomyrmex.vitiensis.EGP0101G03.Fiji,widespread pacific native,1,61,"FIJI Vanua Levu: Batiqere Range, 6  km NW Kilaka Village",4
Technomyrmex.vitiensis,Technomyrmex.vitiensis.EGP0101G03.Fiji,widespread pacific native,1,135,"FIJI Vanua Levu: Wainibeqa, 4  km NW Kilaka Village",4
Technomyrmex.vitiensis,Technomyrmex.vitiensis.EGP0101G03.Fiji,widespread pacific native,1,150,"FIJI Vanua Levu: Wainibeqa, 4  km NW Kilaka Village",4
Technomyrmex.vitiensis,Technomyrmex.vitiensis.EGP0101G03.Fiji,widespread pacific native,1,98,"FIJI Vanua Levu: Batiqere Range, 6  km NW Kilaka Village",4
Technomyrmex.vitiensis,Technomyrmex.vitiensis.EGP0101G03.Fiji,widespread pacific native,1,300,FIJI Vanua Levu: Cakaudrove Prov. 0.5  km S Mt. Kasi Gold Mine,4
Technomyrmex.vitiensis,Technomyrmex.vitiensis.EGP0101G03.Fiji,widespread pacific native,1,300,FIJI Vanua Levu: Cakaudrove Prov. 1.5  km N Yasawa Village,4
Technomyrmex.vitiensis,Technomyrmex.vitiensis.EGP0101G03.Fiji,widespread pacific native,1,300,FIJI Vanua Levu: Cakaudrove Prov. 2.0  km NNW Kasavu Village,4
Technomyrmex.vitiensis,Technomyrmex.vitiensis.EGP0101G03.Fiji,widespread pacific native,1,300,"FIJI Viti Levu: Ba Prov. Nadala, nr. Nadarivatu",4
